"","ensembl_gene_id","p_val","avg_logFC","pct.1(treatment)","pct.2(control)","p_val_adj","mgi_symbol","description"
"409","ENSMUSG00000022636",0.000160123348228307,-8.97893993978732,0.296,1,0.320246696456613,"Alcam","activated leukocyte cell adhesion molecule [Source:MGI Symbol;Acc:MGI:1313266]"
"410","ENSMUSG00000022665",1.91299218062389e-08,36.9878143269417,0.037,1,3.82598436124779e-05,"Ccdc80","coiled-coil domain containing 80 [Source:MGI Symbol;Acc:MGI:1915146]"
"411","ENSMUSG00000022676",1.91299218062389e-08,277.346066894111,0.037,1,3.82598436124779e-05,"Snai2","snail family zinc finger 2 [Source:MGI Symbol;Acc:MGI:1096393]"
"412","ENSMUSG00000022677",0.581586657029911,91.5895936621897,0.296,0.6,1,"Fopnl","Fgfr1op N-terminal like [Source:MGI Symbol;Acc:MGI:1913336]"
"413","ENSMUSG00000022678",0.012620533584594,11.6600412508542,0.037,0.733,1,"Nde1","nudE neurodevelopment protein 1 [Source:MGI Symbol;Acc:MGI:1914453]"
"414","ENSMUSG00000022682",2.27413974392791e-06,-30.8746923471461,0.074,0.933,0.00454827948785582,"Rrn3","RRN3 RNA polymerase I transcription factor homolog (yeast) [Source:MGI Symbol;Acc:MGI:1925255]"
"415","ENSMUSG00000022747",6.13675717278663e-10,-76.0102557084696,0,1,1.22735143455733e-06,"St3gal6","ST3 beta-galactoside alpha-2,3-sialyltransferase 6 [Source:MGI Symbol;Acc:MGI:1888707]"
"416","ENSMUSG00000022748",5.57286916674739e-07,157.521410591708,0.111,1,0.00111457383334948,"Cmss1","cms small ribosomal subunit 1 [Source:MGI Symbol;Acc:MGI:1913747]"
"417","ENSMUSG00000022750",1.22638250394968e-05,-353.699611975826,0.074,0.133,0.0245276500789935,"Klhl22","kelch-like 22 [Source:MGI Symbol;Acc:MGI:1337995]"
"418","ENSMUSG00000022762",0.0336274044626215,-255.930365822849,0.148,0.333,1,"Ncam2","neural cell adhesion molecule 2 [Source:MGI Symbol;Acc:MGI:97282]"
"419","ENSMUSG00000022787",3.29208483963664e-08,159.63290362607,0.074,1,6.58416967927328e-05,"Wdr53","WD repeat domain 53 [Source:MGI Symbol;Acc:MGI:1916230]"
"420","ENSMUSG00000022788",0.000101670122624684,107.014863935935,0.852,1,0.203340245249369,"Fgd4","FYVE, RhoGEF and PH domain containing 4 [Source:MGI Symbol;Acc:MGI:2183747]"
"421","ENSMUSG00000022797",0.000151886837979565,130.031106036718,0.222,1,0.303773675959131,"Tfrc","transferrin receptor [Source:MGI Symbol;Acc:MGI:98822]"
"422","ENSMUSG00000022805",1.53716823377213e-09,-13.3941011229781,0.037,1,3.07433646754427e-06,"Maats1","MYCBP-associated, testis expressed 1 [Source:MGI Symbol;Acc:MGI:2443598]"
"423","ENSMUSG00000022812",0.0111802279040352,58.9734267658623,0.63,1,1,"Gsk3b","glycogen synthase kinase 3 beta [Source:MGI Symbol;Acc:MGI:1861437]"
"424","ENSMUSG00000022816",2.92413456544545e-06,-118.330657165288,0.333,1,0.0058482691308909,"Fstl1","follistatin-like 1 [Source:MGI Symbol;Acc:MGI:102793]"
"425","ENSMUSG00000022817",0.000194213932563527,62.4116352669248,0.037,0.2,0.388427865127055,"Itgb5","integrin beta 5 [Source:MGI Symbol;Acc:MGI:96614]"
"426","ENSMUSG00000022822",0.0111353263580384,323.088074820009,0.407,1,1,"Abcc5","ATP-binding cassette, sub-family C (CFTR/MRP), member 5 [Source:MGI Symbol;Acc:MGI:1351644]"
"427","ENSMUSG00000022828",1.91299218062389e-08,280.147865260404,0.037,1,3.82598436124779e-05,"Gtf2e1","general transcription factor II E, polypeptide 1 (alpha subunit) [Source:MGI Symbol;Acc:MGI:1921447]"
"428","ENSMUSG00000022848",0.0316211248079721,-164.141406900524,0.296,0.333,1,"Slc49a4","solute carrier family 49 member 4 [Source:MGI Symbol;Acc:MGI:2387188]"
"429","ENSMUSG00000022912",0.568010045642116,-36.1376678832143,0.037,0.467,1,"Pros1","protein S (alpha) [Source:MGI Symbol;Acc:MGI:1095733]"
"430","ENSMUSG00000022914",0.182763630952929,-40.4141359608425,0.519,0.467,1,"Brwd1","bromodomain and WD repeat domain containing 1 [Source:MGI Symbol;Acc:MGI:1890651]"
"431","ENSMUSG00000023021",0.000157169752427005,41.2997833754086,0.259,0.2,0.314339504854011,"Cers5","ceramide synthase 5 [Source:MGI Symbol;Acc:MGI:1919199]"
"432","ENSMUSG00000023025",0.000151886837979565,65.7127011667553,0.222,0.933,0.303773675959131,"Larp4","La ribonucleoprotein domain family, member 4 [Source:MGI Symbol;Acc:MGI:2443114]"
"433","ENSMUSG00000023036",3.52879235622758e-07,-119.628752715145,0.111,0.067,0.000705758471245515,"Pcdhgc4","protocadherin gamma subfamily C, 4 [Source:MGI Symbol;Acc:MGI:1935203]"
"434","ENSMUSG00000023043",7.89061954857765e-07,615.512393005888,0.148,1,0.00157812390971553,"Krt18","keratin 18 [Source:MGI Symbol;Acc:MGI:96692]"
"435","ENSMUSG00000023044",0.000850688773099335,-8.79264180013806,0.037,0.8,1,"Csad","cysteine sulfinic acid decarboxylase [Source:MGI Symbol;Acc:MGI:2180098]"
"436","ENSMUSG00000023067",0.0601145499702157,147.899368097134,0.222,0.4,1,"Cdkn1a","cyclin-dependent kinase inhibitor 1A (P21) [Source:MGI Symbol;Acc:MGI:104556]"
"437","ENSMUSG00000023072",3.4044855391743e-06,342.969427647975,0.407,1,0.0068089710783486,"Cep89","centrosomal protein 89 [Source:MGI Symbol;Acc:MGI:1919390]"
"438","ENSMUSG00000023087",0.000711280368208029,134.488347581493,0.444,1,1,"Noct","nocturnin [Source:MGI Symbol;Acc:MGI:109382]"
"439","ENSMUSG00000023175",0.528678285961812,Inf,0.926,1,1,"Bsg","basigin [Source:MGI Symbol;Acc:MGI:88208]"
"440","ENSMUSG00000023259",5.20346125504906e-07,-1.10044657014244,0.037,0.933,0.00104069225100981,"Slc26a6","solute carrier family 26, member 6 [Source:MGI Symbol;Acc:MGI:2159728]"
"441","ENSMUSG00000023367",6.13675717278663e-10,-1.988650624042,0,1,1.22735143455733e-06,"Tmem176a","transmembrane protein 176A [Source:MGI Symbol;Acc:MGI:1913308]"
"442","ENSMUSG00000023571",0.00023800735534187,260.897477438103,0.148,0.933,0.47601471068374,"C1qtnf12","C1q and tumor necrosis factor related 12 [Source:MGI Symbol;Acc:MGI:1914639]"
"443","ENSMUSG00000023791",0.000212404588760752,60.7431233447181,0.222,1,0.424809177521505,"Pigx","phosphatidylinositol glycan anchor biosynthesis, class X [Source:MGI Symbol;Acc:MGI:1919334]"
"444","ENSMUSG00000023845",0.00398885135340065,0.405023120316211,0,0.267,1,"Lnpep","leucyl/cystinyl aminopeptidase [Source:MGI Symbol;Acc:MGI:2387123]"
"445","ENSMUSG00000023868",0.415162539857648,-1.98941202926677,0.111,0.467,1,"Pde10a","phosphodiesterase 10A [Source:MGI Symbol;Acc:MGI:1345143]"
"446","ENSMUSG00000023904",0.0825875210528939,-44.8006746777154,0.296,0.867,1,"Hcfc1r1","host cell factor C1 regulator 1 (XPO1-dependent) [Source:MGI Symbol;Acc:MGI:2663619]"
"447","ENSMUSG00000023913",2.78098538243309e-08,-10.5658438508807,0.074,1,5.56197076486617e-05,"Pla2g7","phospholipase A2, group VII (platelet-activating factor acetylhydrolase, plasma) [Source:MGI Symbol;Acc:MGI:1351327]"
"448","ENSMUSG00000023919",7.89061954857765e-07,308.740442706,0.148,1,0.00157812390971553,"Cenpq","centromere protein Q [Source:MGI Symbol;Acc:MGI:1933744]"
"449","ENSMUSG00000023927",4.79378492953681e-06,49.7068297962529,0.222,1,0.00958756985907362,"Satb1","special AT-rich sequence binding protein 1 [Source:MGI Symbol;Acc:MGI:105084]"
"450","ENSMUSG00000023940",2.73212344403857e-07,13.5461418902573,0.074,1,0.000546424688807714,"Sgo1","shugoshin 1 [Source:MGI Symbol;Acc:MGI:1919665]"
"451","ENSMUSG00000023960",0.000587504834997869,-235.461327456786,0.519,0.2,1,"Enpp5","ectonucleotide pyrophosphatase/phosphodiesterase 5 [Source:MGI Symbol;Acc:MGI:1933830]"
"452","ENSMUSG00000024006",9.4785986305563e-06,-10.7038657176218,0.407,1,0.0189571972611126,"Stk38","serine/threonine kinase 38 [Source:MGI Symbol;Acc:MGI:2442572]"
"453","ENSMUSG00000024030",6.47914965568648e-07,55.1785857896369,0.111,1,0.0012958299311373,"Abcg1","ATP binding cassette subfamily G member 1 [Source:MGI Symbol;Acc:MGI:107704]"
"454","ENSMUSG00000024033",0.000135619861246961,242.974727077226,0.222,1,0.271239722493922,"Rsph1","radial spoke head 1 homolog (Chlamydomonas) [Source:MGI Symbol;Acc:MGI:1194909]"
"455","ENSMUSG00000024044",0.859290448948461,-228.141328595649,0.074,0.533,1,"Epb41l3","erythrocyte membrane protein band 4.1 like 3 [Source:MGI Symbol;Acc:MGI:103008]"
"456","ENSMUSG00000024048",0.0084175328509267,152.454337363922,0.37,1,1,"Myl12a","myosin, light chain 12A, regulatory, non-sarcomeric [Source:MGI Symbol;Acc:MGI:1914518]"
"457","ENSMUSG00000024052",0.0105672569527482,-38.0466381013488,0.259,0.867,1,"Lpin2","lipin 2 [Source:MGI Symbol;Acc:MGI:1891341]"
"458","ENSMUSG00000024054",1.87227610166677e-06,76.6622588956798,0.296,1,0.00374455220333354,"Smchd1","SMC hinge domain containing 1 [Source:MGI Symbol;Acc:MGI:1921605]"
"459","ENSMUSG00000024063",8.6806779765401e-06,-107.243402895653,0.037,0.133,0.0173613559530802,"Lbh","limb-bud and heart [Source:MGI Symbol;Acc:MGI:1925139]"
"460","ENSMUSG00000024083",0.93701726561174,Inf,0.704,0.933,1,"Pja2","praja ring finger ubiquitin ligase 2 [Source:MGI Symbol;Acc:MGI:2159342]"
"461","ENSMUSG00000024084",0.21701166532967,-38.1479032890113,0.148,0.667,1,"Qpct","glutaminyl-peptide cyclotransferase (glutaminyl cyclase) [Source:MGI Symbol;Acc:MGI:1917786]"
"462","ENSMUSG00000024087",1.27537693723242e-09,-203.707358401399,0.037,1,2.55075387446484e-06,"Cyp1b1","cytochrome P450, family 1, subfamily b, polypeptide 1 [Source:MGI Symbol;Acc:MGI:88590]"
"463","ENSMUSG00000024109",0.545684603624311,Inf,0.815,1,1,"Nrxn1","neurexin I [Source:MGI Symbol;Acc:MGI:1096391]"
"464","ENSMUSG00000024140",6.46267657635609e-05,76.8527442241571,0.296,1,0.129253531527122,"Epas1","endothelial PAS domain protein 1 [Source:MGI Symbol;Acc:MGI:109169]"
"465","ENSMUSG00000024168",3.29208483963664e-08,-0.303388582116719,0.074,1,6.58416967927328e-05,"Tmem204","transmembrane protein 204 [Source:MGI Symbol;Acc:MGI:3039635]"
"466","ENSMUSG00000024170",0.000197004659251813,76.28803421214,0.074,0.2,0.394009318503625,"Telo2","telomere maintenance 2 [Source:MGI Symbol;Acc:MGI:1918968]"
"467","ENSMUSG00000024182",3.73571768124925e-07,227.495431218018,0.074,1,0.00074714353624985,"Axin1","axin 1 [Source:MGI Symbol;Acc:MGI:1096327]"
"468","ENSMUSG00000024194",0.301974723031353,-55.8831221939589,0.37,0.867,1,"Cuta","cutA divalent cation tolerance homolog [Source:MGI Symbol;Acc:MGI:1914925]"
"469","ENSMUSG00000024212",6.55114307309544e-06,195.034170818645,0.037,0.133,0.0131022861461909,"Mllt1","myeloid/lymphoid or mixed-lineage leukemia; translocated to, 1 [Source:MGI Symbol;Acc:MGI:1927238]"
"470","ENSMUSG00000024222",0.0328690256915811,-90.5321179380798,0.037,0.333,1,"Fkbp5","FK506 binding protein 5 [Source:MGI Symbol;Acc:MGI:104670]"
"471","ENSMUSG00000024238",1.15459916450584e-06,-24.607029918758,0.259,0.067,0.00230919832901168,"Zeb1","zinc finger E-box binding homeobox 1 [Source:MGI Symbol;Acc:MGI:1344313]"
"472","ENSMUSG00000024261",0.0180886462989194,-54.9942202559466,0.556,0.933,1,"Syt4","synaptotagmin IV [Source:MGI Symbol;Acc:MGI:101759]"
"473","ENSMUSG00000024271",0.000494753987825067,-260.693827547516,0.407,0.2,0.989507975650133,"Elp2","elongator acetyltransferase complex subunit 2 [Source:MGI Symbol;Acc:MGI:1889642]"
"474","ENSMUSG00000024290",5.57286916674739e-07,150.040604377545,0.111,1,0.00111457383334948,"Rock1","Rho-associated coiled-coil containing protein kinase 1 [Source:MGI Symbol;Acc:MGI:107927]"
"475","ENSMUSG00000024294",0.0111353263580384,-223.666689234167,0.407,0.333,1,"Mib1","mindbomb E3 ubiquitin protein ligase 1 [Source:MGI Symbol;Acc:MGI:2443157]"
"476","ENSMUSG00000024302",1.22638250394968e-05,-247.991136573663,0.074,0.133,0.0245276500789935,"Dtna","dystrobrevin alpha [Source:MGI Symbol;Acc:MGI:106039]"
"477","ENSMUSG00000024312",5.26906975420163e-08,58.8737817840064,0.111,1,0.000105381395084033,"Wdr46","WD repeat domain 46 [Source:MGI Symbol;Acc:MGI:1931871]"
"478","ENSMUSG00000024360",0.00408818472289159,-127.743927258018,0.333,1,1,"Etf1","eukaryotic translation termination factor 1 [Source:MGI Symbol;Acc:MGI:2385071]"
"479","ENSMUSG00000024381",0.0107005544507843,177.44484729337,0.444,1,1,"Bin1","bridging integrator 1 [Source:MGI Symbol;Acc:MGI:108092]"
"480","ENSMUSG00000024427",1.91299218062389e-08,45.8254352542451,0.037,1,3.82598436124779e-05,"Spry4","sprouty RTK signaling antagonist 4 [Source:MGI Symbol;Acc:MGI:1345144]"
"481","ENSMUSG00000024431",0.0999474275661636,70.5601029267032,0.185,0.733,1,"Nr3c1","nuclear receptor subfamily 3, group C, member 1 [Source:MGI Symbol;Acc:MGI:95824]"
"482","ENSMUSG00000024446",0.00219353985207892,321.824384862195,0.333,1,1,"Rpp21","ribonuclease P 21 subunit [Source:MGI Symbol;Acc:MGI:1914926]"
"483","ENSMUSG00000024451",1.12508008864701e-06,-1.12428952338482,0.037,0.933,0.00225016017729402,"Arap3","ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 3 [Source:MGI Symbol;Acc:MGI:2147274]"
"484","ENSMUSG00000024457",3.29208483963664e-08,32.4639470933995,0.074,1,6.58416967927328e-05,"Trim26","tripartite motif-containing 26 [Source:MGI Symbol;Acc:MGI:1337056]"
"485","ENSMUSG00000024479",0.496039456067874,86.4957407143847,0.185,0.533,1,"Mal2","mal, T cell differentiation protein 2 [Source:MGI Symbol;Acc:MGI:2146021]"
"486","ENSMUSG00000024483",0.509047787055674,Inf,0.148,0.6,1,"Ankhd1","ankyrin repeat and KH domain containing 1 [Source:MGI Symbol;Acc:MGI:1921733]"
"487","ENSMUSG00000024511",6.13675717278663e-10,-64.2784771446826,0,1,1.22735143455733e-06,"Rab27b","RAB27B, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:1931295]"
"488","ENSMUSG00000024517",0.000365953743587534,Inf,0.222,1,0.731907487175067,"Grp","gastrin releasing peptide [Source:MGI Symbol;Acc:MGI:95833]"
"489","ENSMUSG00000024542",6.13675717278663e-10,-9.54144172460776,0,1,1.22735143455733e-06,"Cep192","centrosomal protein 192 [Source:MGI Symbol;Acc:MGI:1918049]"
"490","ENSMUSG00000024580",1.07064659841399e-05,-39.0810818751089,0.074,0.133,0.0214129319682798,"Grpel2","GrpE-like 2, mitochondrial [Source:MGI Symbol;Acc:MGI:1334416]"
"491","ENSMUSG00000024592",9.33904451280944e-06,-10.8241709475539,0.074,0.133,0.0186780890256189,"C330018D20Rik","RIKEN cDNA C330018D20 gene [Source:MGI Symbol;Acc:MGI:1924672]"
"492","ENSMUSG00000024598",1.91299218062389e-08,14.271578719779,0.037,1,3.82598436124779e-05,"Fbn2","fibrillin 2 [Source:MGI Symbol;Acc:MGI:95490]"
"493","ENSMUSG00000024620",6.13675717278663e-10,-14.7555504316482,0,1,1.22735143455733e-06,"Pdgfrb","platelet derived growth factor receptor, beta polypeptide [Source:MGI Symbol;Acc:MGI:97531]"
"494","ENSMUSG00000024621",6.13675717278663e-10,-0.417193573201354,0,1,1.22735143455733e-06,"Csf1r","colony stimulating factor 1 receptor [Source:MGI Symbol;Acc:MGI:1339758]"
"495","ENSMUSG00000024640",0.0154017401267381,149.709690040221,0.074,0.733,1,"Psat1","phosphoserine aminotransferase 1 [Source:MGI Symbol;Acc:MGI:2183441]"
"496","ENSMUSG00000024644",0.0587158312855866,263.35201654678,0.407,1,1,"Cndp2","CNDP dipeptidase 2 (metallopeptidase M20 family) [Source:MGI Symbol;Acc:MGI:1913304]"
"497","ENSMUSG00000024650",6.13675717278663e-10,-7.41233643336626,0,1,1.22735143455733e-06,"Slc22a6","solute carrier family 22 (organic anion transporter), member 6 [Source:MGI Symbol;Acc:MGI:892001]"
"498","ENSMUSG00000024660",0.0154017401267381,39.0593145485798,0.074,0.733,1,"Incenp","inner centromere protein [Source:MGI Symbol;Acc:MGI:1313288]"
"499","ENSMUSG00000024661",0.896828262383308,Inf,1,1,1,"Fth1","ferritin heavy polypeptide 1 [Source:MGI Symbol;Acc:MGI:95588]"
"500","ENSMUSG00000024664",4.61178109071334e-05,-112.772729171257,0.333,0.133,0.0922356218142668,"Fads3","fatty acid desaturase 3 [Source:MGI Symbol;Acc:MGI:1928740]"
"501","ENSMUSG00000024683",0.000350099956867402,-155.214519640923,0.074,0.2,0.700199913734804,"Mrpl16","mitochondrial ribosomal protein L16 [Source:MGI Symbol;Acc:MGI:2137219]"
"502","ENSMUSG00000024841",0.00199034302214822,29.7804495579358,0.185,0.267,1,"Eif1ad","eukaryotic translation initiation factor 1A domain containing [Source:MGI Symbol;Acc:MGI:1917110]"
"503","ENSMUSG00000024858",6.46267657635609e-05,182.884443089243,0.296,1,0.129253531527122,"Grk2","G protein-coupled receptor kinase 2 [Source:MGI Symbol;Acc:MGI:87940]"
"504","ENSMUSG00000024902",0.00153451637754665,16.1424103998897,0.259,1,1,"Mrpl11","mitochondrial ribosomal protein L11 [Source:MGI Symbol;Acc:MGI:2137215]"
"505","ENSMUSG00000024924",3.71263567514278e-05,127.285410033515,0.222,1,0.0742527135028556,"Vldlr","very low density lipoprotein receptor [Source:MGI Symbol;Acc:MGI:98935]"
"506","ENSMUSG00000024927",0.657625658311173,-229.912508356863,0.074,0.467,1,"Rela","v-rel reticuloendotheliosis viral oncogene homolog A (avian) [Source:MGI Symbol;Acc:MGI:103290]"
"507","ENSMUSG00000024962",0.16467868845212,48.6893545326131,0.259,0.467,1,"Vegfb","vascular endothelial growth factor B [Source:MGI Symbol;Acc:MGI:106199]"
"508","ENSMUSG00000024963",4.13986485955011e-09,54.9144532734842,0.111,0,8.27972971910021e-06,"Dnajc4","DnaJ heat shock protein family (Hsp40) member C4 [Source:MGI Symbol;Acc:MGI:1927346]"
"509","ENSMUSG00000024966",0.00497778076584453,76.9709079125362,0.407,1,1,"Stip1","stress-induced phosphoprotein 1 [Source:MGI Symbol;Acc:MGI:109130]"
"510","ENSMUSG00000024974",0.0774598204438123,-324.057704951681,0.37,0.867,1,"Smc3","structural maintenance of chromosomes 3 [Source:MGI Symbol;Acc:MGI:1339795]"
"511","ENSMUSG00000024976",3.59633528467098e-05,-Inf,0.593,0.133,0.0719267056934196,"Shoc2","Shoc2, leucine rich repeat scaffold protein [Source:MGI Symbol;Acc:MGI:1927197]"
"512","ENSMUSG00000024999",2.78098538243309e-08,-1.31041973982498,0.074,1,5.56197076486617e-05,"Noc3l","NOC3 like DNA replication regulator [Source:MGI Symbol;Acc:MGI:1932610]"
"513","ENSMUSG00000025047",1.23316012497586e-06,128.065108587738,0.185,1,0.00246632024995172,"Pdcd11","programmed cell death 11 [Source:MGI Symbol;Acc:MGI:1341788]"
"514","ENSMUSG00000025049",1.91299218062389e-08,219.519146886616,0.037,1,3.82598436124779e-05,"Taf5","TATA-box binding protein associated factor 5 [Source:MGI Symbol;Acc:MGI:2442144]"
"515","ENSMUSG00000025137",0.00692902870386554,125.409513653505,0.296,1,1,"Pcyt2","phosphate cytidylyltransferase 2, ethanolamine [Source:MGI Symbol;Acc:MGI:1915921]"
"516","ENSMUSG00000025138",3.29208483963664e-08,-68.0619816538915,0.074,1,6.58416967927328e-05,"Sirt7","sirtuin 7 [Source:MGI Symbol;Acc:MGI:2385849]"
"517","ENSMUSG00000025173",0.354473648773213,153.383771196277,0.222,0.467,1,"Wdr45b","WD repeat domain 45B [Source:MGI Symbol;Acc:MGI:1914090]"
"518","ENSMUSG00000025207",5.81541270504591e-05,-80.1293156345355,0.37,0.133,0.116308254100918,"Sema4g","sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4G [Source:MGI Symbol;Acc:MGI:1347047]"
"519","ENSMUSG00000025245",1.23136382675367e-07,1.91144114090833,0.074,1,0.000246272765350735,"Lztfl1","leucine zipper transcription factor-like 1 [Source:MGI Symbol;Acc:MGI:1934860]"
"520","ENSMUSG00000025260",0.0268033980410605,331.933228306264,0.407,1,1,"Hsd17b10","hydroxysteroid (17-beta) dehydrogenase 10 [Source:MGI Symbol;Acc:MGI:1333871]"
"521","ENSMUSG00000025261",0.00924566161808945,-140.569411579586,0.556,0.933,1,"Huwe1","HECT, UBA and WWE domain containing 1 [Source:MGI Symbol;Acc:MGI:1926884]"
"522","ENSMUSG00000025283",6.76107781143572e-08,-146.638068201596,0.148,1,0.000135221556228714,"Sat1","spermidine/spermine N1-acetyl transferase 1 [Source:MGI Symbol;Acc:MGI:98233]"
"523","ENSMUSG00000025351",0.0456688866846381,Inf,0.519,1,1,"Cd63","CD63 antigen [Source:MGI Symbol;Acc:MGI:99529]"
"524","ENSMUSG00000025357",0.220528398400989,-13.3440026634118,0,0.4,1,"Dgka","diacylglycerol kinase, alpha [Source:MGI Symbol;Acc:MGI:102952]"
"525","ENSMUSG00000025364",0.570649960302215,-45.502031490455,0.407,0.667,1,"Pa2g4","proliferation-associated 2G4 [Source:MGI Symbol;Acc:MGI:894684]"
"526","ENSMUSG00000025373",0.000365953743587534,372.728210250585,0.222,1,0.731907487175067,"Rnf41","ring finger protein 41 [Source:MGI Symbol;Acc:MGI:1914838]"
"527","ENSMUSG00000025384",0.00126416038680764,127.313498617039,0.444,1,1,"Faap100","Fanconi anemia core complex associated protein 100 [Source:MGI Symbol;Acc:MGI:1919135]"
"528","ENSMUSG00000025466",0.00355657868016691,-163.285210960872,0.037,0.267,1,"Fuom","fucose mutarotase [Source:MGI Symbol;Acc:MGI:1916314]"
"529","ENSMUSG00000025475",1.65465664076021e-05,-231.558823263722,0.111,0.133,0.0330931328152043,"Adgra1","adhesion G protein-coupled receptor A1 [Source:MGI Symbol;Acc:MGI:1277167]"
"530","ENSMUSG00000025491",0.220528398400989,0.845323597684017,0,0.4,1,"Ifitm1","interferon induced transmembrane protein 1 [Source:MGI Symbol;Acc:MGI:1915963]"
"531","ENSMUSG00000025492",1.06842698435001e-06,77.4342109901303,0.185,1,0.00213685396870003,"Ifitm3","interferon induced transmembrane protein 3 [Source:MGI Symbol;Acc:MGI:1913391]"
"532","ENSMUSG00000025510",0.000365953743587534,191.264173966933,0.222,1,0.731907487175067,"Cd151","CD151 antigen [Source:MGI Symbol;Acc:MGI:1096360]"
"533","ENSMUSG00000025531",0.000947392523452111,-190.474802248097,0.037,0.8,1,"Chm","choroidermia (RAB escort protein 1) [Source:MGI Symbol;Acc:MGI:892979]"
"534","ENSMUSG00000025545",0.0361435354010745,-241.369432828306,0.111,0.333,1,"Clybl","citrate lyase beta like [Source:MGI Symbol;Acc:MGI:1916884]"
"535","ENSMUSG00000025555",0.000419396660742558,200.013088370335,0.333,1,0.838793321485116,"Farp1","FERM, RhoGEF (Arhgef) and pleckstrin domain protein 1 (chondrocyte-derived) [Source:MGI Symbol;Acc:MGI:2446173]"
"536","ENSMUSG00000025558",0.000295047294805906,8.74878410377783,0.222,1,0.590094589611813,"Dock9","dedicator of cytokinesis 9 [Source:MGI Symbol;Acc:MGI:106321]"
"537","ENSMUSG00000025591",0.000384668669656395,-368.355685096407,0.111,0.2,0.76933733931279,"Tma16","translation machinery associated 16 [Source:MGI Symbol;Acc:MGI:1913532]"
"538","ENSMUSG00000025616",0.189323402783462,98.7445099880036,0.333,0.8,1,"Usp16","ubiquitin specific peptidase 16 [Source:MGI Symbol;Acc:MGI:1921362]"
"539","ENSMUSG00000025666",0.000420552456723427,-209.42861741259,0.296,0.2,0.841104913446854,"Tmem47","transmembrane protein 47 [Source:MGI Symbol;Acc:MGI:2177570]"
"540","ENSMUSG00000025723",6.13675717278663e-10,-26.9273126786382,0,1,1.22735143455733e-06,"Nmb","neuromedin B [Source:MGI Symbol;Acc:MGI:1915289]"
"541","ENSMUSG00000025757",0.0958813220266367,92.3087677093339,0.148,0.4,1,"Hspa4l","heat shock protein 4 like [Source:MGI Symbol;Acc:MGI:107422]"
"542","ENSMUSG00000025764",5.63300456378615e-05,209.389660081925,0.185,1,0.112660091275723,"Jade1","jade family PHD finger 1 [Source:MGI Symbol;Acc:MGI:1925835]"
"543","ENSMUSG00000025810",0.789102037580217,98.6146455036751,0.481,0.667,1,"Nrp1","neuropilin 1 [Source:MGI Symbol;Acc:MGI:106206]"
"544","ENSMUSG00000025812",0.000245613666465158,-120.82247070463,0.111,0.2,0.491227332930316,"Pard3","par-3 family cell polarity regulator [Source:MGI Symbol;Acc:MGI:2135608]"
"545","ENSMUSG00000025816",4.90202641633951e-06,215.382896297242,0.111,1,0.00980405283267903,"Sec61a2","Sec61, alpha subunit 2 (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1931071]"
"546","ENSMUSG00000025854",0.804149211977784,167.912890487634,0.296,0.6,1,"Fam20c","family with sequence similarity 20, member C [Source:MGI Symbol;Acc:MGI:2136853]"
"547","ENSMUSG00000025878",4.90202641633951e-06,103.825627264983,0.111,1,0.00980405283267903,"Uimc1","ubiquitin interaction motif containing 1 [Source:MGI Symbol;Acc:MGI:103185]"
"548","ENSMUSG00000025892",0.0611598654976686,-Inf,0.481,0.467,1,"Gria4","glutamate receptor, ionotropic, AMPA4 (alpha 4) [Source:MGI Symbol;Acc:MGI:95811]"
"549","ENSMUSG00000025893",0.000303004489764156,337.334196488458,0.259,1,0.606008979528311,"Kbtbd3","kelch repeat and BTB (POZ) domain containing 3 [Source:MGI Symbol;Acc:MGI:1916399]"
"550","ENSMUSG00000025909",6.13675717278663e-10,-7.41460311009881,0,1,1.22735143455733e-06,"Sntg1","syntrophin, gamma 1 [Source:MGI Symbol;Acc:MGI:1918346]"
"551","ENSMUSG00000025911",0.166853857472163,0.695270508635356,0.037,0.4,1,"Adhfe1","alcohol dehydrogenase, iron containing, 1 [Source:MGI Symbol;Acc:MGI:1923437]"
"552","ENSMUSG00000025917",0.0940757633591943,-41.7766893008643,0.407,0.467,1,"Cops5","COP9 signalosome subunit 5 [Source:MGI Symbol;Acc:MGI:1349415]"
"553","ENSMUSG00000025921",6.13675717278663e-10,-4.34343685526207,0,1,1.22735143455733e-06,"Rdh10","retinol dehydrogenase 10 (all-trans) [Source:MGI Symbol;Acc:MGI:1924238]"
"554","ENSMUSG00000025935",1.45587093338839e-05,64.7361499312625,0.259,1,0.0291174186677677,"Tram1","translocating chain-associating membrane protein 1 [Source:MGI Symbol;Acc:MGI:1919515]"
"555","ENSMUSG00000025940",7.89061954857765e-07,284.126360231728,0.148,1,0.00157812390971553,"Tmem70","transmembrane protein 70 [Source:MGI Symbol;Acc:MGI:1915068]"
"556","ENSMUSG00000025958",0.0184254601604159,140.277346771887,0.222,0.333,1,"Creb1","cAMP responsive element binding protein 1 [Source:MGI Symbol;Acc:MGI:88494]"
