"","ensembl_gene_id","p_val","avg_logFC","pct.1(treatment)","pct.2(control)","p_val_adj","mgi_symbol","description"
"352","ENSMUSG00000021811",0.000376461473238668,160.491584825616,0.125,1,0.752922946477335,"Dnajc9","DnaJ heat shock protein family (Hsp40) member C9 [Source:MGI Symbol;Acc:MGI:1915326]"
"353","ENSMUSG00000021823",0.00280919945408395,Inf,0.208,1,1,"Vcl","vinculin [Source:MGI Symbol;Acc:MGI:98927]"
"354","ENSMUSG00000021838",7.16408994204226e-08,-1.00131233181369,0,1,0.000143281798840845,"Samd4","sterile alpha motif domain containing 4 [Source:MGI Symbol;Acc:MGI:1921730]"
"355","ENSMUSG00000021848",2.63108032358092e-06,319.044325506109,0.042,1,0.00526216064716183,"Otx2","orthodenticle homeobox 2 [Source:MGI Symbol;Acc:MGI:97451]"
"356","ENSMUSG00000021879",2.93530096656353e-07,-11.3928342571223,0.042,1,0.000587060193312706,"Dnah12","dynein, axonemal, heavy chain 12 [Source:MGI Symbol;Acc:MGI:107720]"
"357","ENSMUSG00000021891",0.0433999080220043,-342.239608123007,0.125,0.286,1,"Mettl6","methyltransferase like 6 [Source:MGI Symbol;Acc:MGI:1914261]"
"358","ENSMUSG00000021892",0.000995281417621142,434.962726675274,0.25,1,1,"Sh3bp5","SH3-domain binding protein 5 (BTK-associated) [Source:MGI Symbol;Acc:MGI:1344391]"
"359","ENSMUSG00000021910",0.0973620917474442,99.2076660031789,0.583,1,1,"Nisch","nischarin [Source:MGI Symbol;Acc:MGI:1928323]"
"360","ENSMUSG00000021939",0.78511666425769,143.555989613967,0.417,0.714,1,"Ctsb","cathepsin B [Source:MGI Symbol;Acc:MGI:88561]"
"361","ENSMUSG00000021959",0.00196447440103205,314.040128468483,0.208,1,1,"Lats2","large tumor suppressor 2 [Source:MGI Symbol;Acc:MGI:1354386]"
"362","ENSMUSG00000021972",0.000302727731615384,334.229457149141,0.125,1,0.605455463230769,"Hmbox1","homeobox containing 1 [Source:MGI Symbol;Acc:MGI:2445066]"
"363","ENSMUSG00000021973",2.63108032358092e-06,5.96885903881362,0.042,1,0.00526216064716183,"Micu2","mitochondrial calcium uptake 2 [Source:MGI Symbol;Acc:MGI:1915764]"
"364","ENSMUSG00000021981",6.76440234191864e-06,-10.6915184140843,0.167,1,0.0135288046838373,"Cab39l","calcium binding protein 39-like [Source:MGI Symbol;Acc:MGI:1914081]"
"365","ENSMUSG00000021983",0.021290441015484,223.692228371973,0.042,0.286,1,"Atp8a2","ATPase, aminophospholipid transporter-like, class I, type 8A, member 2 [Source:MGI Symbol;Acc:MGI:1354710]"
"366","ENSMUSG00000021998",0.122093490146273,Inf,0.458,1,1,"Lcp1","lymphocyte cytosolic protein 1 [Source:MGI Symbol;Acc:MGI:104808]"
"367","ENSMUSG00000022013",0.0105103918447524,-8.83226896546461,0.292,0.857,1,"Dnajc15","DnaJ heat shock protein family (Hsp40) member C15 [Source:MGI Symbol;Acc:MGI:1913398]"
"368","ENSMUSG00000022019",0.000455176400887771,-305.081028315363,0.083,0.143,0.910352801775542,"Tdrd3","tudor domain containing 3 [Source:MGI Symbol;Acc:MGI:2444023]"
"369","ENSMUSG00000022031",0.426356626648846,-49.6714190616868,0.083,0.429,1,"Elp3","elongator acetyltransferase complex subunit 3 [Source:MGI Symbol;Acc:MGI:1921445]"
"370","ENSMUSG00000022033",0.0106346181162951,180.562578762358,0.25,1,1,"Pbk","PDZ binding kinase [Source:MGI Symbol;Acc:MGI:1289156]"
"371","ENSMUSG00000022034",7.16408994204226e-08,-1.13113353803098,0,1,0.000143281798840845,"Esco2","establishment of sister chromatid cohesion N-acetyltransferase 2 [Source:MGI Symbol;Acc:MGI:1919238]"
"372","ENSMUSG00000022035",0.000123913999274616,67.6809793046426,0.167,1,0.247827998549232,"Ccdc25","coiled-coil domain containing 25 [Source:MGI Symbol;Acc:MGI:1914429]"
"373","ENSMUSG00000022037",0.0162387742343069,328.750057939801,0.292,0.857,1,"Clu","clusterin [Source:MGI Symbol;Acc:MGI:88423]"
"374","ENSMUSG00000022054",0.000123913999274616,67.3656377928075,0.167,1,0.247827998549232,"Nefm","neurofilament, medium polypeptide [Source:MGI Symbol;Acc:MGI:97314]"
"375","ENSMUSG00000022055",1.43187899819224e-06,-0.998186353977498,0.042,1,0.00286375799638448,"Nefl","neurofilament, light polypeptide [Source:MGI Symbol;Acc:MGI:97313]"
"376","ENSMUSG00000022064",6.55950602362765e-06,260.598150924186,0.083,1,0.0131190120472553,"Pibf1","progesterone immunomodulatory binding factor 1 [Source:MGI Symbol;Acc:MGI:1261910]"
"377","ENSMUSG00000022098",0.00161986481201026,202.337442094698,0.083,0.857,1,"Bmp1","bone morphogenetic protein 1 [Source:MGI Symbol;Acc:MGI:88176]"
"378","ENSMUSG00000022125",0.000123715020673365,-127.766109137918,0,0.143,0.24743004134673,"Cln5","ceroid-lipofuscinosis, neuronal 5 [Source:MGI Symbol;Acc:MGI:2442253]"
"379","ENSMUSG00000022136",0.225779432897753,177.082750870549,0.208,0.429,1,"Dnajc3","DnaJ heat shock protein family (Hsp40) member C3 [Source:MGI Symbol;Acc:MGI:107373]"
"380","ENSMUSG00000022150",0.0420853049332866,-46.092338349561,0.625,1,1,"Dab2","disabled 2, mitogen-responsive phosphoprotein [Source:MGI Symbol;Acc:MGI:109175]"
"381","ENSMUSG00000022151",0.25757312044249,30.3099788937886,0.167,0.429,1,"Ttc33","tetratricopeptide repeat domain 33 [Source:MGI Symbol;Acc:MGI:1914765]"
"382","ENSMUSG00000022175",0.0106346181162951,237.63428332327,0.25,1,1,"Lrp10","low-density lipoprotein receptor-related protein 10 [Source:MGI Symbol;Acc:MGI:1929480]"
"383","ENSMUSG00000022186",1,196.67458270297,0.25,0.571,1,"Oxct1","3-oxoacid CoA transferase 1 [Source:MGI Symbol;Acc:MGI:1914291]"
"384","ENSMUSG00000022201",0.374027840233768,-44.1067300687835,0.583,0.571,1,"Zfr","zinc finger RNA binding protein [Source:MGI Symbol;Acc:MGI:1341890]"
"385","ENSMUSG00000022212",1.3452351932574e-05,16.3299627353313,0.125,1,0.0269047038651479,"Cpne6","copine VI [Source:MGI Symbol;Acc:MGI:1334445]"
"386","ENSMUSG00000022231",6.55950602362765e-06,65.3084499248329,0.083,1,0.0131190120472553,"Sema5a","sema domain, seven thrombospondin repeats (type 1 and type 1-like), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 5A [Source:MGI Symbol;Acc:MGI:107556]"
"387","ENSMUSG00000022262",7.16408994204226e-08,-2.26725758982324,0,1,0.000143281798840845,"Dnah5","dynein, axonemal, heavy chain 5 [Source:MGI Symbol;Acc:MGI:107718]"
"388","ENSMUSG00000022295",4.22074412085059e-05,150.447646863377,0.083,1,0.0844148824170118,"Atp6v1c1","ATPase, H+ transporting, lysosomal V1 subunit C1 [Source:MGI Symbol;Acc:MGI:1913585]"
"389","ENSMUSG00000022311",7.16408994204226e-08,-2.32085391479354,0,1,0.000143281798840845,"Csmd3","CUB and Sushi multiple domains 3 [Source:MGI Symbol;Acc:MGI:2386403]"
"390","ENSMUSG00000022313",0.00180664225036173,Inf,0.167,1,1,"Utp23","UTP23 small subunit processome component [Source:MGI Symbol;Acc:MGI:1925831]"
"391","ENSMUSG00000022340",6.55950602362765e-06,15.703195988179,0.083,1,0.0131190120472553,"Sybu","syntabulin (syntaxin-interacting) [Source:MGI Symbol;Acc:MGI:2442392]"
"392","ENSMUSG00000022354",0.43002058885295,205.466867997743,0.625,1,1,"Ndufb9","NADH:ubiquinone oxidoreductase subunit B9 [Source:MGI Symbol;Acc:MGI:1913468]"
"393","ENSMUSG00000022360",0.000297641536762517,41.0394246658409,0.167,1,0.595283073525035,"Atad2","ATPase family, AAA domain containing 2 [Source:MGI Symbol;Acc:MGI:1917722]"
"394","ENSMUSG00000022371",7.16408994204226e-08,-1.33365664749015,0,1,0.000143281798840845,"Col14a1","collagen, type XIV, alpha 1 [Source:MGI Symbol;Acc:MGI:1341272]"
"395","ENSMUSG00000022386",4.22074412085059e-05,11.436489565282,0.083,1,0.0844148824170118,"Trmu","tRNA 5-methylaminomethyl-2-thiouridylate methyltransferase [Source:MGI Symbol;Acc:MGI:1919276]"
"396","ENSMUSG00000022391",0.176038903611717,-37.35407175822,0.167,0.714,1,"Rangap1","RAN GTPase activating protein 1 [Source:MGI Symbol;Acc:MGI:103071]"
"397","ENSMUSG00000022420",0.458133970390501,-113.691395770771,0,0.429,1,"Dnal4","dynein, axonemal, light chain 4 [Source:MGI Symbol;Acc:MGI:1859217]"
"398","ENSMUSG00000022421",3.99921124792536e-06,-11.1351850715267,0.167,1,0.00799842249585073,"Nptxr","neuronal pentraxin receptor [Source:MGI Symbol;Acc:MGI:1920590]"
"399","ENSMUSG00000022425",0.10189122642635,229.753168927712,0.75,1,1,"Enpp2","ectonucleotide pyrophosphatase/phosphodiesterase 2 [Source:MGI Symbol;Acc:MGI:1321390]"
"400","ENSMUSG00000022440",6.55950602362765e-06,126.252555418196,0.083,1,0.0131190120472553,"C1qtnf6","C1q and tumor necrosis factor related protein 6 [Source:MGI Symbol;Acc:MGI:1919959]"
"401","ENSMUSG00000022471",4.22074412085059e-05,54.3421180104123,0.083,1,0.0844148824170118,"Xrcc6","X-ray repair complementing defective repair in Chinese hamster cells 6 [Source:MGI Symbol;Acc:MGI:95606]"
"402","ENSMUSG00000022515",7.67474514228863e-05,56.8678007012925,0.125,1,0.153494902845773,"Anks3","ankyrin repeat and sterile alpha motif domain containing 3 [Source:MGI Symbol;Acc:MGI:1919865]"
"403","ENSMUSG00000022533",0.000377683412280383,452.181348362731,0.25,1,0.755366824560766,"Atp13a3","ATPase type 13A3 [Source:MGI Symbol;Acc:MGI:2685387]"
"404","ENSMUSG00000022548",0.000193965876669179,291.845590713064,0.125,1,0.387931753338357,"Apod","apolipoprotein D [Source:MGI Symbol;Acc:MGI:88056]"
"405","ENSMUSG00000022553",0.28026280699405,6.51152344869182,0.25,0.429,1,"Maf1","MAF1 homolog, negative regulator of RNA polymerase III [Source:MGI Symbol;Acc:MGI:1916127]"
"406","ENSMUSG00000022554",0.458133970390501,0.477807551540582,0,0.429,1,"Hgh1","HGH1 homolog [Source:MGI Symbol;Acc:MGI:1930628]"
"407","ENSMUSG00000022558",7.85754957947804e-05,-2.06118353344946,0.167,1,0.157150991589561,"Mroh1","maestro heat-like repeat family member 1 [Source:MGI Symbol;Acc:MGI:2442558]"
"408","ENSMUSG00000022560",0.0382026825015475,-107.2067366448,0.208,0.286,1,"Slc52a2","solute carrier protein 52, member 2 [Source:MGI Symbol;Acc:MGI:1289288]"
"409","ENSMUSG00000022574",7.16408994204226e-08,-2.39260055415651,0,1,0.000143281798840845,"Naprt","nicotinate phosphoribosyltransferase [Source:MGI Symbol;Acc:MGI:2442664]"
"410","ENSMUSG00000022620",0.00101866852592629,30.4233536515248,0.042,0.857,1,"Arsa","arylsulfatase A [Source:MGI Symbol;Acc:MGI:88077]"
"411","ENSMUSG00000022636",7.16408994204226e-08,-74.7438425867667,0,1,0.000143281798840845,"Alcam","activated leukocyte cell adhesion molecule [Source:MGI Symbol;Acc:MGI:1313266]"
"412","ENSMUSG00000022676",6.55950602362765e-06,294.463187999951,0.083,1,0.0131190120472553,"Snai2","snail family zinc finger 2 [Source:MGI Symbol;Acc:MGI:1096393]"
"413","ENSMUSG00000022677",0.00172530181554721,-159.831856568543,0.25,0.143,1,"Fopnl","Fgfr1op N-terminal like [Source:MGI Symbol;Acc:MGI:1913336]"
"414","ENSMUSG00000022678",0.25757312044249,26.9537959996627,0.167,0.429,1,"Nde1","nudE neurodevelopment protein 1 [Source:MGI Symbol;Acc:MGI:1914453]"
"415","ENSMUSG00000022682",0.0250010775215402,-50.6721449770731,0.042,0.286,1,"Rrn3","RRN3 RNA polymerase I transcription factor homolog (yeast) [Source:MGI Symbol;Acc:MGI:1925255]"
"416","ENSMUSG00000022708",0.0784283400317563,Inf,0.417,1,1,"Zbtb20","zinc finger and BTB domain containing 20 [Source:MGI Symbol;Acc:MGI:1929213]"
"417","ENSMUSG00000022747",0.342591853994318,-13.1723661917805,0.5,0.857,1,"St3gal6","ST3 beta-galactoside alpha-2,3-sialyltransferase 6 [Source:MGI Symbol;Acc:MGI:1888707]"
"418","ENSMUSG00000022748",2.3911382669561e-05,83.3997015701533,0.167,1,0.047822765339122,"Cmss1","cms small ribosomal subunit 1 [Source:MGI Symbol;Acc:MGI:1913747]"
"419","ENSMUSG00000022787",7.16408994204226e-08,-2.07054701136267,0,1,0.000143281798840845,"Wdr53","WD repeat domain 53 [Source:MGI Symbol;Acc:MGI:1916230]"
"420","ENSMUSG00000022788",0.0086032256927446,226.462229831514,0.792,1,1,"Fgd4","FYVE, RhoGEF and PH domain containing 4 [Source:MGI Symbol;Acc:MGI:2183747]"
"421","ENSMUSG00000022797",0.943479785199937,Inf,0.875,0.857,1,"Tfrc","transferrin receptor [Source:MGI Symbol;Acc:MGI:98822]"
"422","ENSMUSG00000022805",7.16408994204226e-08,-2.80913177641379,0,1,0.000143281798840845,"Maats1","MYCBP-associated, testis expressed 1 [Source:MGI Symbol;Acc:MGI:2443598]"
"423","ENSMUSG00000022812",0.00536938351704705,409.082445833569,0.375,1,1,"Gsk3b","glycogen synthase kinase 3 beta [Source:MGI Symbol;Acc:MGI:1861437]"
"424","ENSMUSG00000022816",0.000124344482976139,Inf,0.375,1,0.248688965952277,"Fstl1","follistatin-like 1 [Source:MGI Symbol;Acc:MGI:102793]"
"425","ENSMUSG00000022817",7.16408994204226e-08,-0.862241580568167,0,1,0.000143281798840845,"Itgb5","integrin beta 5 [Source:MGI Symbol;Acc:MGI:96614]"
"426","ENSMUSG00000022822",2.63108032358092e-06,401.947867817234,0.042,1,0.00526216064716183,"Abcc5","ATP-binding cassette, sub-family C (CFTR/MRP), member 5 [Source:MGI Symbol;Acc:MGI:1351644]"
"427","ENSMUSG00000022848",6.55950602362765e-06,400.813283921547,0.083,1,0.0131190120472553,"Slc49a4","solute carrier family 49 member 4 [Source:MGI Symbol;Acc:MGI:2387188]"
"428","ENSMUSG00000022912",0.196909030908862,125.837789065399,0.25,0.429,1,"Pros1","protein S (alpha) [Source:MGI Symbol;Acc:MGI:1095733]"
"429","ENSMUSG00000022914",0.00845076118385669,409.916311600643,0.375,1,1,"Brwd1","bromodomain and WD repeat domain containing 1 [Source:MGI Symbol;Acc:MGI:1890651]"
"430","ENSMUSG00000023021",0.0214409801634361,109.03937531238,0.292,1,1,"Cers5","ceramide synthase 5 [Source:MGI Symbol;Acc:MGI:1919199]"
"431","ENSMUSG00000023025",0.00405804903059258,361.142408957241,0.333,1,1,"Larp4","La ribonucleoprotein domain family, member 4 [Source:MGI Symbol;Acc:MGI:2443114]"
"432","ENSMUSG00000023036",0.0250010775215402,-3.50001874950985,0.042,0.286,1,"Pcdhgc4","protocadherin gamma subfamily C, 4 [Source:MGI Symbol;Acc:MGI:1935203]"
"433","ENSMUSG00000023043",1.94450928507916e-06,-1.47107209736654,0.042,1,0.00388901857015833,"Krt18","keratin 18 [Source:MGI Symbol;Acc:MGI:96692]"
"434","ENSMUSG00000023044",0.0328727031960213,289.729993331142,0.125,0.286,1,"Csad","cysteine sulfinic acid decarboxylase [Source:MGI Symbol;Acc:MGI:2180098]"
"435","ENSMUSG00000023067",0.309246182405182,Inf,0.833,0.571,1,"Cdkn1a","cyclin-dependent kinase inhibitor 1A (P21) [Source:MGI Symbol;Acc:MGI:104556]"
"436","ENSMUSG00000023072",0.00817831618572202,193.778931011397,0.667,1,1,"Cep89","centrosomal protein 89 [Source:MGI Symbol;Acc:MGI:1919390]"
"437","ENSMUSG00000023087",0.490847846200888,246.597600058108,0.708,1,1,"Noct","nocturnin [Source:MGI Symbol;Acc:MGI:109382]"
"438","ENSMUSG00000023089",0.283656044401156,213.128227551553,0.667,1,1,"Ndufa5","NADH:ubiquinone oxidoreductase subunit A5 [Source:MGI Symbol;Acc:MGI:1915452]"
"439","ENSMUSG00000023259",7.16408994204226e-08,-0.443333641799482,0,1,0.000143281798840845,"Slc26a6","solute carrier family 26, member 6 [Source:MGI Symbol;Acc:MGI:2159728]"
"440","ENSMUSG00000023367",4.22074412085059e-05,26.4567117843498,0.083,1,0.0844148824170118,"Tmem176a","transmembrane protein 176A [Source:MGI Symbol;Acc:MGI:1913308]"
"441","ENSMUSG00000023571",0.000654085270892313,-0.827809205337825,0.042,0.857,1,"C1qtnf12","C1q and tumor necrosis factor related 12 [Source:MGI Symbol;Acc:MGI:1914639]"
"442","ENSMUSG00000023791",0.00135898908798452,-5.61615008646453,0.208,0.143,1,"Pigx","phosphatidylinositol glycan anchor biosynthesis, class X [Source:MGI Symbol;Acc:MGI:1919334]"
"443","ENSMUSG00000023845",2.63108032358092e-06,168.437968913506,0.042,1,0.00526216064716183,"Lnpep","leucyl/cystinyl aminopeptidase [Source:MGI Symbol;Acc:MGI:2387123]"
"444","ENSMUSG00000023904",0.243458046135964,247.756941423819,0.125,0.714,1,"Hcfc1r1","host cell factor C1 regulator 1 (XPO1-dependent) [Source:MGI Symbol;Acc:MGI:2663619]"
"445","ENSMUSG00000023913",6.55950602362765e-06,224.420178887221,0.083,1,0.0131190120472553,"Pla2g7","phospholipase A2, group VII (platelet-activating factor acetylhydrolase, plasma) [Source:MGI Symbol;Acc:MGI:1351327]"
"446","ENSMUSG00000023919",4.73919452557708e-05,51.6059953957488,0.125,1,0.0947838905115415,"Cenpq","centromere protein Q [Source:MGI Symbol;Acc:MGI:1933744]"
"447","ENSMUSG00000023921",1.1677510812521e-06,-16.161966769179,0.083,1,0.00233550216250421,"Mmut","methylmalonyl-Coenzyme A mutase [Source:MGI Symbol;Acc:MGI:97239]"
"448","ENSMUSG00000023927",0.000710831723497073,-44.0560519791599,0.125,0.143,1,"Satb1","special AT-rich sequence binding protein 1 [Source:MGI Symbol;Acc:MGI:105084]"
"449","ENSMUSG00000023940",2.63108032358092e-06,130.996284886144,0.042,1,0.00526216064716183,"Sgo1","shugoshin 1 [Source:MGI Symbol;Acc:MGI:1919665]"
"450","ENSMUSG00000023960",0.392903735629471,-3.0064816845654,0.083,0.429,1,"Enpp5","ectonucleotide pyrophosphatase/phosphodiesterase 5 [Source:MGI Symbol;Acc:MGI:1933830]"
"451","ENSMUSG00000023961",0.000203063764528032,271.654877602343,0.042,0.143,0.406127529056065,"Enpp4","ectonucleotide pyrophosphatase/phosphodiesterase 4 [Source:MGI Symbol;Acc:MGI:2682634]"
"452","ENSMUSG00000023992",2.63108032358092e-06,155.033914697336,0.042,1,0.00526216064716183,"Trem2","triggering receptor expressed on myeloid cells 2 [Source:MGI Symbol;Acc:MGI:1913150]"
"453","ENSMUSG00000024006",0.00731201606901361,190.021974717127,0.542,1,1,"Stk38","serine/threonine kinase 38 [Source:MGI Symbol;Acc:MGI:2442572]"
"454","ENSMUSG00000024030",0.0383589352904484,184.584408224424,0.167,0.286,1,"Abcg1","ATP binding cassette subfamily G member 1 [Source:MGI Symbol;Acc:MGI:107704]"
"455","ENSMUSG00000024033",6.55950602362765e-06,274.6611978902,0.083,1,0.0131190120472553,"Rsph1","radial spoke head 1 homolog (Chlamydomonas) [Source:MGI Symbol;Acc:MGI:1194909]"
"456","ENSMUSG00000024044",0.0232998564724462,8.82576903955738,0.083,0.286,1,"Epb41l3","erythrocyte membrane protein band 4.1 like 3 [Source:MGI Symbol;Acc:MGI:103008]"
"457","ENSMUSG00000024048",0.943388481982616,271.139372301189,0.792,0.857,1,"Myl12a","myosin, light chain 12A, regulatory, non-sarcomeric [Source:MGI Symbol;Acc:MGI:1914518]"
"458","ENSMUSG00000024052",0.000123913999274616,Inf,0.167,1,0.247827998549232,"Lpin2","lipin 2 [Source:MGI Symbol;Acc:MGI:1891341]"
"459","ENSMUSG00000024054",0.0347974650763849,103.252519571962,0.333,1,1,"Smchd1","SMC hinge domain containing 1 [Source:MGI Symbol;Acc:MGI:1921605]"
"460","ENSMUSG00000024063",7.85754957947804e-05,1.10841669508152,0.167,1,0.157150991589561,"Lbh","limb-bud and heart [Source:MGI Symbol;Acc:MGI:1925139]"
"461","ENSMUSG00000024083",0.109105493749912,-270.232648568919,0.625,1,1,"Pja2","praja ring finger ubiquitin ligase 2 [Source:MGI Symbol;Acc:MGI:2159342]"
"462","ENSMUSG00000024084",0.000123715020673365,-6.16002141946058,0,0.857,0.24743004134673,"Qpct","glutaminyl-peptide cyclotransferase (glutaminyl cyclase) [Source:MGI Symbol;Acc:MGI:1917786]"
"463","ENSMUSG00000024087",0.0530704917610594,-2.19182329816617,0.042,0.714,1,"Cyp1b1","cytochrome P450, family 1, subfamily b, polypeptide 1 [Source:MGI Symbol;Acc:MGI:88590]"
"464","ENSMUSG00000024109",0.000587610297632932,16.3442019930415,0.292,1,1,"Nrxn1","neurexin I [Source:MGI Symbol;Acc:MGI:1096391]"
"465","ENSMUSG00000024140",0.435608503137503,Inf,0.917,1,1,"Epas1","endothelial PAS domain protein 1 [Source:MGI Symbol;Acc:MGI:109169]"
"466","ENSMUSG00000024168",0.00665496606119787,232.067236389873,0.292,1,1,"Tmem204","transmembrane protein 204 [Source:MGI Symbol;Acc:MGI:3039635]"
"467","ENSMUSG00000024170",1.3452351932574e-05,48.697010121341,0.125,1,0.0269047038651479,"Telo2","telomere maintenance 2 [Source:MGI Symbol;Acc:MGI:1918968]"
"468","ENSMUSG00000024182",0.0634492006251778,-10.7796488015907,0.083,0.714,1,"Axin1","axin 1 [Source:MGI Symbol;Acc:MGI:1096327]"
"469","ENSMUSG00000024194",0.0330160396013999,236.754962782707,0.375,1,1,"Cuta","cutA divalent cation tolerance homolog [Source:MGI Symbol;Acc:MGI:1914925]"
"470","ENSMUSG00000024212",0.243458046135964,18.8291215361173,0.125,0.714,1,"Mllt1","myeloid/lymphoid or mixed-lineage leukemia; translocated to, 1 [Source:MGI Symbol;Acc:MGI:1927238]"
"471","ENSMUSG00000024222",0.132967785649189,13.554060691368,0.083,0.714,1,"Fkbp5","FK506 binding protein 5 [Source:MGI Symbol;Acc:MGI:104670]"
"472","ENSMUSG00000024235",0.269753105810357,255.638184149743,0.208,0.429,1,"Map3k8","mitogen-activated protein kinase kinase kinase 8 [Source:MGI Symbol;Acc:MGI:1346878]"
"473","ENSMUSG00000024238",0.660407764642799,173.932653802393,0.292,0.714,1,"Zeb1","zinc finger E-box binding homeobox 1 [Source:MGI Symbol;Acc:MGI:1344313]"
"474","ENSMUSG00000024261",0.00334576558951757,533.065261279295,0.208,1,1,"Syt4","synaptotagmin IV [Source:MGI Symbol;Acc:MGI:101759]"
"475","ENSMUSG00000024271",0.000710831723497073,-12.4726423026514,0.125,0.143,1,"Elp2","elongator acetyltransferase complex subunit 2 [Source:MGI Symbol;Acc:MGI:1889642]"
"476","ENSMUSG00000024290",0.641023822598027,49.4277685046272,0.458,0.571,1,"Rock1","Rho-associated coiled-coil containing protein kinase 1 [Source:MGI Symbol;Acc:MGI:107927]"
"477","ENSMUSG00000024294",0.0416646666872045,304.197997000407,0.458,1,1,"Mib1","mindbomb E3 ubiquitin protein ligase 1 [Source:MGI Symbol;Acc:MGI:2443157]"
"478","ENSMUSG00000024312",2.63108032358092e-06,6.88292795475403,0.042,1,0.00526216064716183,"Wdr46","WD repeat domain 46 [Source:MGI Symbol;Acc:MGI:1931871]"
"479","ENSMUSG00000024357",0.361092730068457,139.742695201565,0.083,0.429,1,"Sil1","endoplasmic reticulum chaperone SIL1 homolog (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1932040]"
"480","ENSMUSG00000024360",0.00568948762291072,55.0309311967756,0.25,1,1,"Etf1","eukaryotic translation termination factor 1 [Source:MGI Symbol;Acc:MGI:2385071]"
"481","ENSMUSG00000024381",0.00018286745429603,147.981709015234,0.208,1,0.36573490859206,"Bin1","bridging integrator 1 [Source:MGI Symbol;Acc:MGI:108092]"
"482","ENSMUSG00000024395",0.00101626673197667,266.779311952266,0.167,1,1,"Lims2","LIM and senescent cell antigen like domains 2 [Source:MGI Symbol;Acc:MGI:2385067]"
"483","ENSMUSG00000024397",4.22074412085059e-05,137.111221751179,0.083,1,0.0844148824170118,"Aif1","allograft inflammatory factor 1 [Source:MGI Symbol;Acc:MGI:1343098]"
"484","ENSMUSG00000024420",0.00036419326595307,12.5684957485699,0.083,0.143,0.72838653190614,"Zfp521","zinc finger protein 521 [Source:MGI Symbol;Acc:MGI:95459]"
"485","ENSMUSG00000024427",0.000258421451311614,-122.276539420557,0.042,0.143,0.516842902623228,"Spry4","sprouty RTK signaling antagonist 4 [Source:MGI Symbol;Acc:MGI:1345144]"
"486","ENSMUSG00000024431",0.0102154083500604,54.3625863267634,0.333,1,1,"Nr3c1","nuclear receptor subfamily 3, group C, member 1 [Source:MGI Symbol;Acc:MGI:95824]"
"487","ENSMUSG00000024446",0.28026280699405,127.735747952012,0.25,0.429,1,"Rpp21","ribonuclease P 21 subunit [Source:MGI Symbol;Acc:MGI:1914926]"
"488","ENSMUSG00000024451",0.187486653790179,172.736395528095,0.292,0.857,1,"Arap3","ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 3 [Source:MGI Symbol;Acc:MGI:2147274]"
"489","ENSMUSG00000024457",0.00556211650483312,122.258291917844,0.208,1,1,"Trim26","tripartite motif-containing 26 [Source:MGI Symbol;Acc:MGI:1337056]"
"490","ENSMUSG00000024479",7.16408994204226e-08,-2.13157319969411,0,1,0.000143281798840845,"Mal2","mal, T cell differentiation protein 2 [Source:MGI Symbol;Acc:MGI:2146021]"
"491","ENSMUSG00000024483",0.00172530181554721,160.662539135343,0.25,1,1,"Ankhd1","ankyrin repeat and KH domain containing 1 [Source:MGI Symbol;Acc:MGI:1921733]"
"492","ENSMUSG00000024511",0.000123715020673365,0.480392043528339,0,0.143,0.24743004134673,"Rab27b","RAB27B, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:1931295]"
"493","ENSMUSG00000024517",8.65645301589006e-07,-6.0049350514746,0.083,1,0.00173129060317801,"Grp","gastrin releasing peptide [Source:MGI Symbol;Acc:MGI:95833]"
"494","ENSMUSG00000024542",4.22074412085059e-05,4.43781510794674,0.083,1,0.0844148824170118,"Cep192","centrosomal protein 192 [Source:MGI Symbol;Acc:MGI:1918049]"
"495","ENSMUSG00000024580",0.000123715020673365,0.447593777769511,0,0.143,0.24743004134673,"Grpel2","GrpE-like 2, mitochondrial [Source:MGI Symbol;Acc:MGI:1334416]"
"496","ENSMUSG00000024592",2.63108032358092e-06,38.5462683581397,0.042,1,0.00526216064716183,"C330018D20Rik","RIKEN cDNA C330018D20 gene [Source:MGI Symbol;Acc:MGI:1924672]"
"497","ENSMUSG00000024598",2.63108032358092e-06,33.6023683021606,0.042,1,0.00526216064716183,"Fbn2","fibrillin 2 [Source:MGI Symbol;Acc:MGI:95490]"
"498","ENSMUSG00000024620",6.55950602362765e-06,89.8042144243394,0.083,1,0.0131190120472553,"Pdgfrb","platelet derived growth factor receptor, beta polypeptide [Source:MGI Symbol;Acc:MGI:97531]"
"499","ENSMUSG00000024621",2.63108032358092e-06,115.384977207513,0.042,1,0.00526216064716183,"Csf1r","colony stimulating factor 1 receptor [Source:MGI Symbol;Acc:MGI:1339758]"
"500","ENSMUSG00000024640",0.84672935600699,347.928477530676,0.167,0.571,1,"Psat1","phosphoserine aminotransferase 1 [Source:MGI Symbol;Acc:MGI:2183441]"
"501","ENSMUSG00000024644",2.3911382669561e-05,171.763928661284,0.167,1,0.047822765339122,"Cndp2","CNDP dipeptidase 2 (metallopeptidase M20 family) [Source:MGI Symbol;Acc:MGI:1913304]"
